Scode,Coname,NewsDt,NewsID,Newsmedia,Buyernm,Sellernm,Subnm,Eqtrart,MAprice,Currut,Ifrumor,State,corporation_name
300076,GQY视讯,2017-01-16,K38151127,中国证券网,GQY视讯,王三明、安元创投、楚永良、上海慧翱,安元科技80%股权,80.00%,5.4,人民币,否,无,安元科技80%股权
300077,国民技术,2017-12-05,D2034397913,界面,国民技术,无,新能源行业资产,0,20.0,人民币,否,无,新能源行业资产
300080,新大新材,2012-12-10,F490121587,21CN财经频道,新大新材,平煤神马集团等股东,易成新材100%股权,100.00%,8.9,人民币,否,无,平煤神马集团等股东
300081,恒信移动,2015-03-04,N2046604353,东方财富网,恒信移动,无锡曦杰、无锡易朴、无锡杰华及自然人罗惠玲、孟宪民,易视腾91.30%股权,91.30%,8.22,人民币,否,无,易视腾91.30%股权
300085,银之杰,2014-05-22,H1816936071,财经网,银之杰,冯军、李岩、弘道天瑞,亿美软通股权,100.00%,3.0,人民币,否,无,亿美软通股权
300087,荃银高科,2015-11-03,P1121635743,凤凰财经,荃银高科,朱黎辉、申建国、任正鹏等38名自然人,四川同路农业科技有限责任公司60%股权,60.00%,1.44,人民币,否,无,朱黎辉、申建国、任正鹏等38名自然人
300089,长城集团,2014-09-11,F1862061737,东方财富网,长城集团,金鱼陶瓷股东谈志坚、钱盘华、葛渚中、刘兴、顾云法、鲍玉麟；深海游戏股东廖若飞、张美贤,金鱼陶瓷75%股权；深海游戏100%股权,金鱼陶瓷75%；深海游戏100%,9.65,人民币,否,无,金鱼陶瓷75%股权；深海游戏100%股权
300089,文化长城,2016-10-11,H1223380773,中财网,文化长城,郑州源宏、郑州宫原等股东,智游臻龙100%股权,100.00%,3.0,人民币,否,无,智游臻龙100%股权
300090,盛运环保,2017-07-11,E1514840421,中国证券网,盛运环保,北京润达环科投资有限公司、李明,北京轩慧国信科技有限公司70%股权,100.00%,2.6,人民币,否,无,北京润达环科投资有限公司、李明
300091,金通灵,2017-12-15,L1374496530,东方财富网,金通灵,无,上海运能100%的股权,100.00%,7.85,人民币,否,无,上海运能100%的股权
300093,金刚玻璃,2015-11-19,N1681954963,搜狐,金刚玻璃,罗伟广、前海喜诺、至尚投资、纳兰德基金,OMG新加坡100%股权,100.00%,30.0,人民币,否,无,OMG新加坡100%股权
300095,华伍股份,2016-05-18,C64294490,证券之星,华伍股份,晏平仲、向云峰、徐小金,四川安德科技有限公司100%股权,100.00%,3.0,人民币,否,无,晏平仲、向云峰、徐小金
300097,智云股份,2015-06-06,L1377143288,中金在线,智云股份,无,鑫三力100%股权,100.00%,8.3,人民币,否,无,鑫三力100%股权
300098,高新兴,2011-11-20,Q1358491937,CCTV经济网,高新兴,阎琳、王云兰等,鑫程电子100%的股权、创联电子100%的股权,鑫程电子100%；创联电子100%,5.44,人民币,否,无,阎琳、王云兰等
300099,尤洛卡,2015-11-11,K315040866,新浪,尤洛卡,李巍屹、李继昌等5名自然人,师凯科技100%股权,100.00%,7.5,人民币,否,无,师凯科技100%股权
300100,双林股份,2014-08-03,N335072503,搜狐,双林股份,襄阳新火炬、兴格润,湖北新火炬100%股权,100.00%,8.2,人民币,否,无,襄阳新火炬、兴格润
300103,达刚路机,2018-11-30,N673840779,东方财富网,达刚路机,锦胜升城、众德环保等,众德环保52%股权,52%,5.8,人民币,否,无,众德环保52%股权
300104,乐视网,2013-10-09,R632718883,凤凰财经,乐视网,无,花儿影视100%的股权、乐视新媒体99.5%的股权,花儿影视100%；乐视新媒体99.5%,15.98,人民币,否,无,花儿影视100%的股权、乐视新媒体99.5%的股权
300108,双龙股份,2014-02-06,G323900715,和讯网,双龙股份,孙军、徐文娟、孙刚,金宝药业100%的股份,100.00%,10.8,人民币,否,无,孙军、徐文娟、孙刚
300109,新开源,2014-11-17,P2091007370,中国证券网,新开源,无,呵尔医疗、三济生物和晶能生物全部股份,呵尔医疗100%；三济生物100%；晶能生物100%,5.432,人民币,否,无,呵尔医疗、三济生物和晶能生物全部股份
300110,华仁药业,2015-05-29,A458155705,全景网,华仁药业,无,红塔创新100%股权,100.00%,34.4,人民币,否,无,红塔创新100%股权
300113,顺网科技,2013-09-30,F641526554,中国证券网,顺网科技,无,新浩艺软件、派博软件及凌克翡尔广告全部股权,新浩艺软件100%；派博软件100%；凌克翡尔广告100%,2.5,人民币,否,无,新浩艺软件、派博软件及凌克翡尔广告全部股权
300116,坚瑞消防,2014-03-03,E1287045252,东方财富网,坚瑞消防,无,达明科技100%股权,100.00%,4.2,人民币,否,无,达明科技100%股权
300124,汇川技术,2013-09-11,L1911316618,中国证券网,汇川技术,无,伊士通40%股份,40.00%,1.1,人民币,否,无,伊士通40%股份
300128,锦富新材,2014-09-11,K629530650,东方财富网,锦富新材,黄亚福、陈琪祥,迈致科技75%股权,75.00%,12.0,人民币,否,无,黄亚福、陈琪祥
300130,新国都,2014-02-20,G2096172678,凤凰财经,新国都,无,范特西100%股权,100.00%,8.4,人民币,否,无,范特西100%股权
300131,英唐智控,2013-12-10,E658060819,和讯网,英唐智控,屠方魁等18名交易对方,华力特100%股权,100.00%,6.5,人民币,否,无,华力特100%股权
300132,青松股份,2018-11-09,C632025871,东方财富网,青松股份,无,诺斯贝尔90%股份,90%,24.3,人民币,否,无,诺斯贝尔90%股份
300133,华策影视,2013-07-30,G642910420,财经网,华策影视,吴涛、刘智、孟雪、孙琳蔚4人,上海克顿文化传媒有限公司股权,100.00%,16.52,人民币,否,无,上海克顿文化传媒有限公司股权
300134,大富科技,2017-08-22,E1691177744,新浪,大富科技,无,湘将鑫,0,25.4,人民币,否,无,湘将鑫
300135,宝利沥青,2014-04-07,C848733698,东方财富网,宝利沥青,赵海浩、刘玲,一同环保100%股权,100.00%,3.25,人民币,否,无,赵海浩、刘玲
300136,信维通信,2015-02-10,C1753174403,金融界,信维通信,亚力盛投资、德威首创,亚力盛股权,80.00%,4.8,人民币,否,无,亚力盛股权
300140,启源装备,2015-02-13,Q1112273673,新浪,启源装备,中国节能、六合环能、天融环保、中科坤健、新余天融兴,六合天融股权,100.00%,9.36,人民币,否,无,六合天融股权
300143,星河生物,2014-05-13,E1913565209,和讯网,星河生物,无,洛阳伊众清真食品有限公司93%股权,93.00%,4.65,人民币,否,无,洛阳伊众清真食品有限公司93%股权
300144,宋城演艺,2015-03-17,H1656307575,金融界,宋城演艺,宋城集团、刘岩等8名自然人股东,六间房100%股权,100.00%,26.02,人民币,否,无,六间房100%股权
300145,南方泵业,2015-06-10,D506502817,新财界,南方泵业,无,金山环保100%股权,100.00%,17.94,人民币,否,无,金山环保100%股权
300146,汤臣倍健,2018-05-31,C1424462852,东方财富网,汤臣倍健,拜耳,儿童营养补充剂品牌Penta-vite业务资产,0,1.0,人民币,否,无,拜耳
300148,天舟文化,2013-08-26,A2030269696,和讯网,天舟文化,李桂华、王玉刚、神奇博信等,北京神奇时代网络有限公司100%股权,100.00%,12.54,人民币,否,无,李桂华、王玉刚、神奇博信等
300149,量子高科,2017-06-13,E1224827201,和讯网,量子高科,睿昀投资、睿钊投资、CGHK、MegaStar、张天星、曾宪经等,睿智化学100%股权,100.00%,23.8,人民币,否,无,睿智化学100%股权
300153,科泰电源,2013-08-09,Q419218266,中国证券网,科泰电源、科泰销售,无,岭南股份股权,100.00%,3.8,人民币,否,无,岭南股份股权
300156,神雾环保,2015-01-27,G1185784395,和讯网,神雾环保,神雾集团,神雾工业炉100%股权,100.00%,18.7,人民币,否,无,神雾集团
300158,振东制药,2015-12-01,R2024217530,财经网,振东制药,无,康远制药100%股权,100.00%,26.46,人民币,否,无,康远制药100%股权
300159,新研股份,2015-03-18,R785039716,证券之星,新研股份,明日宇航,明日宇航100%股权,100.00%,36.4,人民币,否,无,明日宇航
300161,华中数控,2015-09-02,D690198161,东方财富网,华中数控,无,江苏锦明股权,100.00%,2.8,人民币,否,无,江苏锦明股权
300164,通源石油,2013-06-03,M733229968,搜狐,通源石油,张国桉、蒋芙蓉夫妇,华程石油股权,100.00%,1.67,人民币,否,无,华程石油股权
300165,天瑞仪器,2013-12-23,N1127060091,中国工业电器网,天瑞仪器,无,宇星科技发展（深圳）有限公司51%的股权,51.00%,14.79,人民币,否,无,宇星科技发展（深圳）有限公司51%的股权
300166,东方国信,2014-07-14,K1600324852,南方财富,东方国信,无,屹通信息100%股权,100.00%,4.5,人民币,否,无,屹通信息100%股权
300169,天晟新材,2014-01-21,M1258615171,东方财富网,天晟新材,无,新光环保100%股权,100.00%,4.0,人民币,否,无,新光环保100%股权
300173,智慧松德,2016-08-10,A88558484,中证网,智慧松德,奇发实业、何芹,富江机械股权,100.00%,6.5,人民币,否,无,富江机械股权
300180,华峰超纤,2016-09-29,N170796027,金融界,华峰超纤,无,深圳市威富通科技有限公司股权,100.00%,18.0,人民币,否,无,深圳市威富通科技有限公司股权
300181,佐力药业,2015-03-27,H193014247,搜狐,佐力药业,无,青海珠峰冬虫夏草药业有限公司51%股权、浙江凯欣医药有限公司65%股权,青海珠峰冬虫夏草药业有限公司51%；浙江凯欣医药有限公司65%,1.74,人民币,否,无,青海珠峰冬虫夏草药业有限公司51%股权、浙江凯欣医药有限公司65%股权
300182,捷成股份,2013-05-12,H1728819637,第一财经,捷成股份,无,极地信息、华晨影视和捷成优联各自49%的股权以及冠华荣信61.04%的股权,极地信息49%；华晨影视49%；捷成优联49%；冠华荣信61.04%,2.37,人民币,否,无,极地信息、华晨影视和捷成优联各自49%的股权以及冠华荣信61.04%的股权
300183,东软载波,2015-01-04,H724470578,凤凰财经,东软载波,无,上海海尔100%股权,100.00%,4.5,人民币,否,无,上海海尔100%股权
300184,力源信息,2013-10-18,D900317555,东方财富网,力源信息,无,深圳市鼎芯无限科技有限公司股权,65.00%,1.56,人民币,否,无,深圳市鼎芯无限科技有限公司股权
300192,科斯伍德,2017-07-28,R1282219147,金融界,科斯伍德,无,龙门教育股权,49.22%,7.5,人民币,否,无,龙门教育股权
300194,福安药业,2014-11-04,E1707930689,凤凰财经,福安药业,无,天衡药业股权,100.00%,5.6986,人民币,否,无,天衡药业股权
300199,翰宇药业,2014-08-19,F1142147745,凤凰财经,翰宇药业,张有平、凤凰财富和惠旭财智,甘肃成纪生物药业有限公司股权,100.00%,13.2,人民币,否,无,张有平、凤凰财富和惠旭财智
300200,高盟新材,2016-12-01,R1268669492,南方财富,高盟新材,武汉汇森、唐小林、胡余友,武汉华森塑胶有限公司100%股权,100.00%,9.1,人民币,否,无,武汉汇森、唐小林、胡余友
300203,聚光科技,2015-08-12,N626999446,东方财富网,聚光科技,无,上海安谱实验科技股份有限公司股权,55.58%,2.31,人民币,否,无,上海安谱实验科技股份有限公司股权
300209,天泽信息,2013-12-08,Q2107071013,网易,天泽信息,无,商友集团全部股权,100.00%,2.38,人民币,否,无,商友集团全部股权
300213,佳讯飞鸿,2014-06-16,L1795769068,华讯网,佳讯飞鸿,航通众鑫、许扬、天津百富源、张雄峰、胡星、华澳创业、王彩云,航通智能100%股份,100.00%,2.08,人民币,否,无,航通智能100%股份
300222,科大智能,2012-05-22,C1473290855,网易,科大智能,陈文军、闻娟,淮北市力诺电气有限责任公司100%股权,100.00%,1.28,人民币,否,无,陈文军、闻娟
300223,北京君正,2016-12-07,C554595000,中国财经信息网,北京君正,无,北京豪威100%的股权、视信源100%股权、思比科40.4%股权,北京豪威100%；视信源100%；思比科40.4%,126.0,人民币,否,无,北京豪威100%的股权、视信源100%股权、思比科40.4%股权
300227,光韵达,2016-09-13,P1069952062,东方网,光韵达,无,金东唐股权,100.00%,2.21,人民币,否,无,金东唐股权
300229,拓尔思,2014-04-09,R378088633,东方财富网,拓尔思,成都银科九鼎投资中心(有限合伙)、深圳创新资源资产管理合伙企业(有限合伙)及荣实等9名自然人,北京天行网安信息技术有限责任公司100%股权,100.00%,6.0,人民币,否,无,北京天行网安信息技术有限责任公司100%股权
300230,永利带业,2014-11-12,H1859541053,凤凰财经,永利带业,黄晓东、姜峰、由烽、邢枫、王建、任守胜、郑春林、蒋顺兵、冷继照、吕守军,英东模塑100%股权,100.00%,4.82,人民币,否,无,英东模塑100%股权
300232,洲明科技,2015-06-03,N2143480699,东方财富网,洲明科技,雷迪奥,雷迪奥40%股权,40.00%,2.15,人民币,否,无,雷迪奥
300233,金城医药,2015-05-14,M586134859,凤凰财经,金城医药,锦圣基金、达孜创投,朗依制药100%股权,100.00%,20.0,人民币,否,无,锦圣基金、达孜创投
300236,上海新阳,2013-04-25,F1307930383,凤凰财经,上海新阳,李昊等14名股东,江苏考普乐新材料股份有限公司100%股权,100.00%,3.9,人民币,否,无,李昊等14名股东
300237,美晨科技,2014-05-13,Q1205979416,凤凰财经,美晨科技,郭柏峰、潘胜阳、孙宇辉、肖菡、华夏嘉源、颐高集团、华峰科技,赛石集团100%股权,100.00%,6.0,人民币,否,无,赛石集团100%股权
300238,冠昊生物,2016-10-24,C1672533402,爱微帮,冠昊生物,王超,浙江惠迪森药业有限公司100%股权,100.00%,18.0,人民币,否,无,王超
300241,瑞丰光电,2015-06-04,F973444945,证券之星,瑞丰光电,王伟权、彭小玲,玲涛光电股权,85.00%,2.0,人民币,否,无,玲涛光电股权
300244,迪安诊断,2017-09-19,H2025114384,界面,迪安诊断,无,体外诊断行业公司股权,0,9.98,人民币,否,无,体外诊断行业公司股权
300247,桑乐金,2014-06-08,H178047057,凤凰财经,桑乐金,龚向民、陈孟阳,卓先实业100%股权,100.00%,1.08,人民币,否,无,龚向民、陈孟阳
300248,新开普,2015-02-13,E1918021213,凤凰财经,新开普,刘永春、丛伟滋、李洪、熊小洪、白海清、黄暂度,迪科远望100%股权,100.00%,3.2,人民币,否,无,迪科远望100%股权
300250,初灵信息,2013-12-30,N1389705894,东方财富网,初灵信息,雷果等7名自然人及悦享兴业创投等5家合伙企业,博瑞得股权,100.00%,3.5,人民币,否,无,博瑞得股权
300251,光线传媒,2014-05-05,K1666046487,财经网,光线传媒,无,广州仙海网络科技有限公司部分股权,20.00%,2.3,人民币,否,无,广州仙海网络科技有限公司部分股权
300260,新莱应材,2018-01-14,G78856433,北京商报网,新莱应材,无,山东碧海100%股权,100.00%,2.6,人民币,否,无,山东碧海100%股权
300263,隆华节能,2013-06-27,F2022444043,东方财富网,隆华节能,杨媛等21名交易对方,中电加美100%的股权,100.00%,5.4,人民币,否,无,杨媛等21名交易对方
300266,兴源过滤,2014-09-02,R206205572,中证网,兴源过滤,兴源控股及钟伟尧等11名自然人,水美环保100%的股权,100.00%,3.6,人民币,否,无,水美环保100%的股权
300266,兴源环境,2018-05-31,F411422638,东方财富网,兴源环境,兴源聚金,绿农环境100%股权,100.00%,12.0,人民币,否,无,兴源聚金
300269,联建光电,2013-12-19,H25739216,网易,联建光电,何吉伦等12名交易对方,分时传媒100%的股权,100.00%,8.6,人民币,否,无,分时传媒100%的股权
300273,和佳股份,2016-12-07,H901896764,中国证券网,和佳股份,致新医疗,致新医疗100%股权,100.00%,22.0,人民币,否,无,致新医疗
300275,梅安森,2019-01-29,E277349670,网易,梅安森,无,伟岸测器87.9%股权,87.9%,7.03,人民币,否,无,伟岸测器87.9%股权
300276,三丰智能,2017-03-28,C1382908535,南方财富,三丰智能,无,鑫燕隆100%股权,100.00%,26.0,人民币,否,无,鑫燕隆100%股权
300278,华昌达,2012-07-10,Q1851149858,金融界,华昌达,蔡剑虹、龚伟,永乾机电股权,100.00%,4.26,人民币,否,无,永乾机电股权
300279,和晶科技,2014-06-09,C132240886,凤凰财经,和晶科技,向顾群、张晨阳和常力勤,无锡中科新瑞系统集成有限公司100%的股权,100.00%,2.1,人民币,否,无,向顾群、张晨阳和常力勤
300280,南通锻压,2014-12-16,D790504682,东方财富网,南通锻压,无,恒润重工股权,100.00%,4.35,人民币,否,无,恒润重工股权
300282,汇冠股份,2014-01-14,M634321046,东方财富网,汇冠股份,无,旺鑫精密100%股权,100.00%,10.7,人民币,否,无,旺鑫精密100%股权
300285,国瓷材料,2016-05-13,F1497040689,网易,国瓷材料,无,宜兴王子制陶有限公司100%股权,100.00%,5.6,人民币,否,无,宜兴王子制陶有限公司100%股权
300287,飞利信,2014-09-24,K833396494,凤凰财经,飞利信,无,东蓝数码100%股权、天云科技100%股权,东蓝数码100%；天云科技100%,8.4,人民币,否,无,东蓝数码100%股权、天云科技100%股权
300288,朗玛信息,2014-06-27,F1743609732,凤凰财经,朗玛信息,西藏数联、顾晶、张孟友和24名核心员工,广州启生信息技术有限公司100%股权,100.00%,6.5,人民币,否,无,广州启生信息技术有限公司100%股权
300290,荣科科技,2015-09-25,E1157423501,新财界,荣科科技,无,米健信息51%,51.00%,1.275,人民币,否,无,米健信息51%
300291,华录百纳,2014-04-02,K2052714433,东方财富网,华录百纳,无,蓝色火焰100%股份,100.00%,25.0,人民币,否,无,蓝色火焰100%股份
300292,吴通通讯,2014-01-16,H1437768513,东方财富网,吴通通讯,无,国都互联合计100%股权,100.00%,5.5,人民币,否,无,国都互联合计100%股权
300293,蓝英装备,2017-05-09,A543611153,和讯网,蓝英装备,杜尔集团,工业清洗系统及表面处理业务,100.00%,10.0,人民币,否,无,杜尔集团
300294,博雅生物,2015-08-14,E1766729828,网易,博雅生物,懿康投资、王民雨,新百药业股权、天安药业股权,新百药业83.87%；天安药业27.77%,6.68,人民币,否,无,懿康投资、王民雨
300297,蓝盾股份,2014-11-02,P742471412,凤凰财经,蓝盾股份,无,华炜科技100%股权,100.00%,3.9,人民币,否,无,华炜科技100%股权
300299,富春通信,2014-12-02,P2117007743,新浪,富春通信,无,上海骏梦股权,100.00%,9.0,人民币,否,无,上海骏梦股权
300302,同有科技,2018-07-30,L534661800,东方财富网,同有科技,杨建利、合肥红宝石、珠海汉虎纳兰德、华创瑞驰、宓达贤、田爱华,鸿秦(北京)科技有限公司(以下简称“鸿秦科技”)100%股权,100%,6.5,人民币,否,无,鸿秦(北京)科技有限公司(以下简称“鸿秦科技”)100%股权
300306,远方光电,2016-02-02,K383364149,东方财富网,远方光电,邹建军、恒生电子等,维尔科技100%股权,100.00%,10.2,人民币,否,无,邹建军、恒生电子等
300308,中际装备,2016-09-11,N209274446,中国证券网,中际装备,益兴福、刘圣、凯风进取、凯风万盛、坤融创投、悠晖然、舟语然等27名交易方,苏州旭创100%股权,100.00%,28.0,人民币,否,无,苏州旭创100%股权
300310,宜通世纪,2015-09-14,M54507497,凤凰财经,宜通世纪,无,天河鸿城股权,100.00%,10.0,人民币,否,无,天河鸿城股权
300312,邦讯技术,2014-04-01,H1980327761,东方财富网,邦讯技术,无,凌拓科技100%股权,100.00%,2.4,人民币,否,无,凌拓科技100%股权
300313,天山生物,2017-08-14,A1662046246,东方财富网,天山生物,陈德宏、华融渝稳、华融天泽等,大象股份股权,98.80%,24.36,人民币,否,无,大象股份股权
300315,掌趣科技,2013-10-15,L917128934,东方财富网,掌趣科技,分播时代、叶凯、胡磊万城、欧阳刘彬、尹力炜、陈麒麟、吴世春、亿辉博远；朱晔、刘智君、田寒松、马晓光、至高投资,玩蟹科技100%股权；上游信息70%股权,玩蟹科技100%；上游信息70%,25.53,人民币,否,无,玩蟹科技100%股权；上游信息70%股权
300317,珈伟股份,2014-08-22,N420293009,凤凰财经,珈伟股份,振发能源、灏轩投资,华源新能源100%股权,100.00%,18.0,人民币,否,无,振发能源、灏轩投资
300319,麦捷科技,2015-01-04,D621251766,和讯网,麦捷科技,新艺公司、百力联创、隆华汇、动能东方、叶文新、钟艺玲、钟志海,星源电子科技（深圳）有限公司股权,100.00%,8.6,人民币,否,无,星源电子科技（深圳）有限公司股权
300322,硕贝德,2015-05-28,K771917314,凤凰财经,硕贝德,无,杰普特96.4%股权,96.40%,4.63,人民币,否,无,杰普特96.4%股权
300323,华灿光电,2016-10-14,R405542703,金融界,华灿光电,无,和谐芯光（义乌）光电科技有限公司100%股权,100.00%,16.5,人民币,否,无,和谐芯光（义乌）光电科技有限公司100%股权
300324,旋极信息,2013-12-22,M1467832536,东方财富网,旋极信息,王益民、赵尔君、杨宏,中软金卡股权,100.00%,1.6,人民币,否,无,中软金卡股权
300325,德威新材,2015-12-30,E989711775,CCTV经济网,德威新材,无,陕西庆华汽车安全系统35%股权,35.00%,1.7,人民币,否,无,陕西庆华汽车安全系统35%股权
300326,凯利泰,2013-07-28,L1946935985,和讯网,凯利泰,无,易生科技29.73%股权,29.73%,1.4,人民币,否,无,易生科技29.73%股权
300331,苏大维格,2016-05-16,D869465617,凤凰财经,苏大维格,建金投资、华日升投资、沿海基金、万载率然,华日升100%股权,100.00%,6.94,人民币,否,无,华日升100%股权
300332,天壕节能,2014-12-28,C144086797,东方财富网,天壕节能,西藏瑞嘉、西藏新惠、上海初璞,北京华盛100%的股权,100.00%,10.0,人民币,否,无,北京华盛100%的股权
300334,津膜科技,2016-11-02,C1695277025,金融界,津膜科技,无,江苏凯米膜科技股份有限公司100%股权，甘肃金桥水科技（集团）股份有限公司100%股权,江苏凯米膜科技股份有限公司100%；甘肃金桥水科技（集团）股份有限公司100%,14.2698,人民币,否,无,江苏凯米膜科技股份有限公司100%股权，甘肃金桥水科技（集团）股份有限公司100%股权
300335,迪森股份,2016-03-22,H357578255,中国网,迪森股份,无,迪森家锅股权,100.00%,7.35,人民币,否,无,迪森家锅股权
300337,银邦股份,2019-12-06,L255655450,和讯网,无锡产业发展集团有限公司,银邦股份,飞而康快速23%股权,23%,1.26,人民币,否,无,银邦股份
300338,开元仪器,2016-08-16,H2004055955,中国证券网,开元仪器,无,恒企教育100%股权、中大英才70%的股权,恒企教育100%；中大英才70%,13.82,人民币,否,无,恒企教育100%股权、中大英才70%的股权
300339,润和软件,2014-04-17,A361124967,和讯网,润和软件,王杰、王拥军、吴向东、郭小宇、吴天波、许峰,北京捷科智诚科技有限公司股权,100.00%,7.2,人民币,否,无,北京捷科智诚科技有限公司股权
300340,科恒股份,2016-05-09,R1125479103,巨丰投顾,科恒股份,无,浩能科技90%股权,90.00%,4.5,人民币,否,无,浩能科技90%股权
300342,天银机电,2015-12-14,K290172953,东方财富网,天银机电,无,华清瑞达49%股权,49.00%,2.57,人民币,否,无,华清瑞达49%股权
300343,联创节能,2015-03-02,C1067355787,华股财经,联创节能,无,上海新合100%股权,100.00%,13.22,人民币,否,无,上海新合100%股权
300343,联创股份,2015-10-09,A562111319,金融界,联创股份,无,上海激创股权、上海麟动股权,上海激创100%；上海麟动100%,17.3,人民币,否,无,上海激创股权、上海麟动股权
300347,泰格医药,2014-05-07,H484296147,和讯网,泰格医药,无,方达医药69.84%股权,69.84%,3.37,人民币,否,无,方达医药69.84%股权
300349,金卡股份,2015-12-18,H546684305,财信网,金卡股份,无,一家专业从事仪表计量领域的高新技术企业100%的股权,100.00%,13.0,人民币,否,无,一家专业从事仪表计量领域的高新技术企业100%的股权
300350,华鹏飞,2015-01-27,H703890900,网易,华鹏飞,无,博韩伟业100%股权,100.00%,13.5,人民币,否,无,博韩伟业100%股权
300351,永贵电器,2014-08-06,N1713271871,和讯网,永贵电器,北京博得的全体股东,北京博得100%股权,100.00%,4.15,人民币,否,无,北京博得的全体股东
300353,东土科技,2014-10-29,A746567388,新浪,东土科技,无,拓明科技股权,100.00%,8.0,人民币,否,无,拓明科技股权
300358,楚天科技,2014-08-21,D2016577733,凤凰财经,楚天科技,无,新华通100%股权,100.00%,5.5,人民币,否,无,新华通100%股权
300359,全通教育,2015-01-28,C1952475232,证券之星,全通教育,无,继教网股权、西安习悦股权,继教网100%；西安习悦100%,11.3,人民币,否,无,继教网股权、西安习悦股权
300362,天保重装,2015-04-30,P116340459,东方财富网,天保重装,无,美国圣骑士公司股权、圣骑士房地产公司股权,圣骑士公司80%；圣骑士房地产公司100%,4.7,人民币,否,无,美国圣骑士公司股权、圣骑士房地产公司股权
300362,天翔环境,2016-07-27,P1925577007,网易,天翔环境,中德天翔,BWT公司100%的股权,100.00%,17.0,人民币,否,无,中德天翔
300363,博腾股份,2015-02-24,Q386023468,东方财富网,博腾股份,丁荷琴等5人,东邦药业股权,100.00%,2.6,人民币,否,无,东邦药业股权
300364,中文在线,2017-08-10,M424833803,东方财富网,中文在线,向朱明、海通数媒等,上海晨之科信息技术有限公司80%股权,80.00%,14.73,人民币,否,无,向朱明、海通数媒等
300366,创意信息,2015-06-02,C672242670,凤凰财经,创意信息,无,格蒂电力股权,100.00%,8.74,人民币,否,无,格蒂电力股权
300367,东方网力,2015-05-04,E1139835833,凤凰财经,东方网力,无,华启智能100%股权、嘉崎智能100%股权,华启智能100%；嘉崎智能100%,9.13,人民币,否,无,华启智能100%股权、嘉崎智能100%股权
300369,绿盟科技,2014-09-29,L53202465,凤凰财经,绿盟科技,无,亿赛通股权,100.00%,4.98,人民币,否,无,亿赛通股权
300372,欣泰电气,2015-02-16,R902666127,和讯网,欣泰电气,无,天逸电器股权、博纳电气股股权,天逸电器100%；博纳电气股100%,14.2,人民币,否,无,天逸电器股权、博纳电气股股权
300376,易事特,2017-12-11,D527952987,界面,易事特,王兆峰、杨勇智、赵学文、宁波朝昉实业投资合伙企业（有限合伙）,宁波宜则100%股权,100.00%,29.0,人民币,否,无,宁波宜则100%股权
300379,东方通,2014-08-15,N430064470,东方财富网,东方通,李健、王晋敏、王熙春、李飚,惠捷朗100%股权,100.00%,4.2,人民币,否,无,惠捷朗100%股权
300383,光环新网,2015-09-16,M20422096,东方财富网,光环新网,无,中金云网股权、无双科技股权,中金云网100%；无双科技100%,29.09,人民币,否,无,中金云网股权、无双科技股权
300388,国祯环保,2016-10-21,D1922950346,金融界,国祯环保,即发集团,即墨污水处理公司60%股权,60.00%,1.1,人民币,否,无,即发集团
300390,天华超净,2015-04-23,N176547291,和讯网,天华超净,无,宇寿医疗100%股权,100.00%,4.0,人民币,否,无,宇寿医疗100%股权
300391,康跃科技,2016-06-24,G1149630928,和讯网,康跃科技,张洁、冯军智等34位交易对方,羿珩科技100%股份,100.00%,9.0,人民币,否,无,羿珩科技100%股份
300395,菲利华,2015-12-10,H1198752316,新浪,菲利华,无,石创石英100%股权,100.00%,1.3,人民币,否,无,石创石英100%股权
300398,飞凯材料,2016-09-29,H1026994079,金融界,飞凯材料,无,江苏和成显示科技股份有限公司股权,100.00%,10.64,人民币,否,无,江苏和成显示科技股份有限公司股权
300405,科隆精化,2016-04-29,D1949919106,东方财富网,科隆精化,喀什新兴鸿溢、喀什泽源,四川恒泽100%股份,100.00%,2.3,人民币,否,无,四川恒泽100%股份
300410,正业科技,2015-09-28,A325197040,东方财富网,正业科技,无,集银科技股权,100.00%,5.3,人民币,否,无,集银科技股权
300411,金盾股份,2016-10-31,R405493325,金融界,金盾股份,远方光电等,浙江红相科技股份有限公司100%股权、江阴市中强科技有限公司100%股权,浙江红相科技股份有限公司100%；江阴市中强科技有限公司100%,22.1,人民币,否,无,远方光电等
300414,中光防雷,2016-10-28,C740168633,金融界,中光防雷,深圳市铁创科技发展有限公司,深圳市铁创科技发展有限公司100%股权,100.00%,1.08,人民币,否,无,深圳市铁创科技发展有限公司
300416,苏试试验,2019-09-28,P359842186,和讯网,苏试试验,无,宜特检测100%股权,100%,2.8,人民币,否,无,宜特检测100%股权
300419,浩丰科技,2015-07-31,A81935175,财经网,浩丰科技,李建民、孟丽平,路安世纪股权,100.00%,7.45,人民币,否,无,路安世纪股权
300420,五洋科技,2015-07-28,M1806511625,扬子晚报网,五洋科技,林伟通、胡云高、童敏、梁斌、毛立军、韦长英、鲁证创投、伟业创富,伟创自动化合计100%股权,100.00%,5.5,人民币,否,无,伟创自动化合计100%股权
300423,鲁亿通,2016-06-08,R125438795,中证网,鲁亿通,张楠赓等14名对象,嘉楠耘智股权,100.00%,30.6,人民币,否,无,嘉楠耘智股权
300425,环能科技,2015-06-09,G1698389670,凤凰财经,环能科技,无,江苏华大100%股权,100.00%,3.8,人民币,否,无,江苏华大100%股权
